ID,Rider,Team,Kls,Me,Scr,Bon,Sum,St,Avg,I,II,III,IV,D,T,M,W,U,Year
3,Janusz Kolodziej,LES,Tak,15,173,9,182,75,2.427,39,24,8,3,0,0,0,1,0,2022
3,Janusz Kolodziej,LES,Tak,15,155,6,161,69,2.333,37,17,10,5,0,0,0,0,0,2023
5,Janusz Kolodziej,LES,Tak,9,75,4,79,36,2.194,17,10,4,4,1,0,0,0,0,2024
20,Janusz Kolodziej,TAR,Tak,16,140,18,158,85,1.859,18,29,28,8,0,0,1,1,0,2007
5,Jaroslaw Hampel,LES,Tak,20,209,17,226,99,2.283,38,41,13,5,1,0,0,0,1,2008
6,Jaroslaw Hampel,LES,Tak,16,174,18,192,86,2.233,33,29,17,7,0,0,0,0,0,2009
4,Jaroslaw Hampel,LES,Tak,20,219,15,234,98,2.388,52,26,11,3,3,0,0,3,0,2010
1,Jaroslaw Hampel,LES,Tak,20,283,11,294,112,2.625,70,33,7,2,0,0,0,0,0,2011
8,Jaroslaw Hampel,LES,Tak,8,80,0,80,37,2.162,18,10,6,3,0,0,0,0,0,2012
1,Jaroslaw Hampel,ZIE,Tak,21,262,12,274,109,2.514,67,26,9,4,2,1,0,0,0,2013
11,Jaroslaw Hampel,ZIE,Tak,18,180,10,190,88,2.159,36,28,16,8,0,0,0,0,0,2014
1,Jaroslaw Hampel,ZIE,Tak,13,73,2,75,31,2.419,20,5,3,2,0,0,0,1,0,2015
37,Jaroslaw Hampel,ZIE,Nie,12,31,4,35,23,1.522,6,4,5,8,0,0,0,0,0,2016
6,Jaroslaw Hampel,ZIE,Tak,18,170,10,180,87,2.069,37,24,11,14,1,0,0,0,0,2017
19,Jaroslaw Hampel,LES,Tak,18,147,10,157,85,1.847,28,22,19,15,1,0,0,0,0,2018
31,Jaroslaw Hampel,LES,Tak,14,83,16,99,63,1.571,11,14,22,13,2,1,0,0,0,2019
21,Jaroslaw Hampel,LUB,Tak,14,114,8,122,66,1.848,26,13,10,17,0,0,0,0,0,2020
29,Jaroslaw Hampel,LUB,Tak,18,134,10,144,88,1.636,22,26,16,24,0,0,0,0,0,2021
17,Jaroslaw Hampel,LUB,Tak,20,198,15,213,114,1.868,34,35,26,17,1,0,0,1,0,2022
18,Jaroslaw Hampel,LUB,Tak,20,164,12,176,91,1.934,34,22,18,17,0,0,0,0,0,2023
11,Jaroslaw Hampel,ZIE,Tak,16,148,8,156,75,2.08,32,17,18,6,0,2,0,0,0,2024
11,Jaroslaw Hampel,LES,Tak,18,144,13,157,75,2.093,28,23,14,6,3,1,0,0,0,2007
4,JasonCrump,WRO,Tak,17,195,9,204,89,2.292,47,23,8,4,5,0,1,1,0,2007
2,JasonCrump,WRO,Tak,15,194,5,199,77,2.584,51,17,7,1,1,0,0,0,0,2008
1,JasonCrump,WRO,Tak,16,195,7,202,81,2.494,52,14,11,2,2,0,0,0,0,2009
10,JasonCrump,WRO,Tak,20,214,14,228,109,2.092,42,34,20,8,3,1,0,0,1,2010
3,JasonCrump,RZE,Tak,16,203,5,208,89,2.337,49,21,14,2,2,1,0,0,0,2011
18,JasonCrump,RZE,Tak,18,164,3,167,84,1.988,31,30,11,9,2,1,0,0,0,2012
25,JasonDoyle,TOR,Tak,18,140,15,155,86,1.802,21,24,29,10,1,0,0,1,0,2015
3,JasonDoyle,ZIE,Tak,18,202,17,219,97,2.258,43,30,13,7,0,0,0,4,0,2016
5,JasonDoyle,ZIE,Tak,17,159,9,168,81,2.074,30,26,17,8,0,0,0,0,0,2017
12,JasonDoyle,TOR,Tak,14,119,10,129,63,2.048,22,21,11,5,2,0,0,2,0,2018
6,JasonDoyle,TOR,Tak,14,165,6,171,75,2.28,33,29,8,3,1,0,0,1,0,2019
14,JasonDoyle,CZE,Tak,13,118,12,130,65,2,16,28,14,4,0,1,0,2,0,2020
4,JasonDoyle,LES,Tak,18,197,17,214,95,2.253,39,31,18,5,1,0,0,1,0,2021
15,JasonDoyle,LES,Tak,16,146,18,164,84,1.952,26,24,20,11,1,0,0,1,1,2022
13,JasonDoyle,KRO,Tak,14,145,6,151,76,1.987,24,28,17,3,1,0,0,2,1,2023
34,JasonDoyle,GRU,Nie,6,28,3,31,20,1.55,3,7,5,4,0,0,0,1,0,2024
42,Jesper B.Monberg,GOR,Tak,12,44,13,57,45,1.267,4,7,18,15,0,1,0,0,0,2008
47,Jesper B.Monberg,TAR,Tak,10,35,8,43,39,1.103,4,7,9,15,2,1,0,1,0,2010
59,Jesper B.Monberg,WRO,Nie,7,22,9,31,26,1.192,1,6,7,12,0,0,0,0,0,2012
27,JonasDavidsson,BYD,Tak,9,62,7,69,41,1.683,11,9,11,8,1,1,0,0,0,2007
51,JonasDavidsson,BYD,Tak,16,71,6,77,70,1.1,15,8,10,37,0,0,0,0,0,2009
23,JonasDavidsson,CZE,Tak,11,80,4,84,49,1.714,15,13,9,10,1,0,0,0,1,2010
33,JonasDavidsson,ZIE,Tak,20,119,22,141,91,1.549,14,23,31,22,0,1,0,0,0,2011
73,JonasDavidsson,ZIE,Nie,14,28,3,31,33,0.939,6,1,8,15,1,0,2,0,0,2012
64,JonasDavidsson,ZIE,Tak,18,57,10,67,59,1.136,7,11,14,24,3,0,0,0,0,2013
44,Jonas Jeppesen,CZE,Tak,14,54,10,64,51,1.255,5,12,15,15,2,0,0,2,0,2021
40,Jonas Jeppesen,CZE,Tak,20,38,15,53,39,1.359,1,6,23,8,0,0,0,1,0,2022
49,JoonasKylmakorpi,GDA,Nie,3,11,3,14,12,1.167,1,1,6,4,0,0,0,0,0,2009
49,JoonasKylmakorpi,RZE,Tak,12,54,7,61,45,1.356,8,6,18,12,1,0,0,0,0,2012
56,JuricaPavlic,LES,Tak,14,43,9,52,52,1,6,6,13,24,0,2,0,1,0,2007
31,JuricaPavlic,LES,Tak,18,102,21,123,76,1.618,16,20,14,25,1,0,0,0,0,2008
40,JuricaPavlic,LES,Tak,15,61,12,73,56,1.304,7,14,12,23,0,0,0,0,0,2009
34,JuricaPavlic,LES,Tak,20,103,20,123,82,1.5,12,22,23,25,0,0,0,0,0,2010
30,JuricaPavlic,LES,Nie,6,42,1,43,27,1.593,8,6,6,6,1,0,0,0,0,2011
34,JuricaPavlic,LES,Tak,17,117,13,130,76,1.711,19,19,22,14,2,0,0,0,0,2012
44,JuricaPavlic,RZE,Tak,18,119,9,128,84,1.524,19,22,18,20,1,0,4,0,0,2013
48,JuricaPavlic,WRO,Tak,14,73,9,82,62,1.323,8,13,23,18,0,0,0,0,0,2014
65,JuricaPavlic,GRU,Nie,3,4,0,4,10,0.4,0,1,2,7,0,0,0,0,0,2015
73,JustinSedgmen,ZIE,Nie,3,1,0,1,6,0.167,0,0,1,5,0,0,0,0,0,2016
66,KacperLobodzinski,GRU,Nie,3,1,0,1,10,0.1,0,0,1,8,0,0,0,0,1,2020
53,KacperLobodzinski,GRU,Tak,10,17,4,21,27,0.778,2,3,5,17,0,0,0,0,0,2022
47,KacperLobodzinski,GRU,Tak,14,23,6,29,29,1,3,4,6,16,0,0,0,0,0,2023
43,KacperLobodzinski,GRU,Tak,15,54,10,64,49,1.306,9,5,17,16,0,1,0,0,1,2024
76,KacperAndrzejewski,WRO,Nie,12,4,1,5,26,0.192,0,1,2,21,0,0,0,1,1,2023
72,KacperAndrzejewski,WRO,Nie,3,1,0,1,3,0.333,0,0,1,2,0,0,0,0,0,2024
74,KacperGomólski,TAR,Tak,18,44,5,49,53,0.925,3,11,13,20,2,1,0,3,0,2012
54,KacperGomólski,TAR,Tak,22,108,19,127,89,1.427,8,28,28,20,1,2,0,2,0,2013
31,KacperGomólski,TAR,Tak,18,111,18,129,75,1.72,13,24,24,10,2,1,0,0,1,2014
42,KacperGomólski,TOR,Tak,17,72,17,89,70,1.271,5,18,21,21,1,0,0,4,0,2015
46,KacperGomólski,TOR,Tak,17,54,15,69,56,1.232,1,15,21,15,1,0,0,3,0,2016
49,KacperGomólski,ZIE,Nie,5,15,5,20,18,1.111,0,4,7,7,0,0,0,0,0,2018
67,KacperGrzelak,OST,Tak,7,3,0,3,14,0.214,0,0,3,11,0,0,0,0,0,2022
63,KacperGrzelak,LUB,Tak,18,24,5,29,43,0.674,1,5,11,23,1,0,0,2,0,2023
64,KacperHalkiewicz,CZE,Nie,18,17,3,20,32,0.625,0,5,7,18,0,0,0,1,1,2023
70,KacperHalkiewicz,CZE,Nie,10,7,2,9,19,0.474,0,2,3,14,0,0,0,0,0,2024
68,KacperK?osok,RYB,Nie,1,0,0,0,3,0,0,0,0,0,0,0,2,1,0,2020
73,KacperKonieczny,TAR,Nie,10,2,0,2,25,0.08,0,0,2,20,1,1,0,1,0,2018
1,Kacper Pludra,LES,Nie,2,3,0,3,1,3,1,0,0,0,0,0,0,0,0,2020
54,Kacper Pludra,LES,Tak,13,27,7,34,40,0.85,3,5,8,18,0,0,0,4,2,2021
42,Kacper Pludra,GRU,Tak,14,56,12,68,57,1.193,6,10,18,19,0,0,0,2,2,2022
38,Kacper Pludra,GRU,Tak,14,66,12,78,56,1.393,8,12,18,13,0,1,0,3,1,2023
63,Kacper Pludra,GRU,Tak,15,21,8,29,41,0.707,0,3,15,21,0,0,0,1,1,2024
55,KacperRogowski,ZIE,Nie,5,9,3,12,13,0.923,0,2,5,5,0,0,0,0,1,2011
77,KacperRogowski,ZIE,Nie,3,5,2,7,9,0.778,1,0,2,6,0,0,0,0,0,2012
72,KacperRychlinski,ZIE,Nie,1,1,0,1,3,0.333,0,0,1,2,0,0,0,0,0,2024
42,KacperWoryna,RYB,Tak,12,63,7,70,53,1.321,9,12,12,20,0,0,0,0,0,2016
16,KacperWoryna,RYB,Tak,14,135,14,149,75,1.987,27,17,20,9,0,0,0,1,1,2017
34,KacperWoryna,RYB,Tak,14,101,11,112,74,1.514,14,17,25,17,0,0,0,1,0,2020
32,KacperWoryna,CZE,Tak,14,72,22,94,59,1.593,6,18,18,16,0,0,0,1,0,2021
11,KacperWoryna,CZE,Tak,20,176,22,198,98,2.02,31,31,21,11,0,0,0,3,1,2022
33,KacperWoryna,CZE,Tak,19,112,17,129,83,1.554,15,22,23,16,1,1,0,5,0,2023
21,KacperWoryna,CZE,Tak,14,115,13,128,70,1.829,12,31,17,9,0,0,0,1,0,2024
56,KaiHuckenbeck,GRU,Nie,3,12,1,13,13,1,1,4,1,6,0,0,0,0,1,2017
52,KaiHuckenbeck,GRU,Nie,12,23,4,27,27,1,3,2,10,12,0,0,0,0,0,2018
54,KajetanKupiec,CZE,Tak,19,37,6,43,46,0.935,3,6,16,16,0,1,1,3,0,2023
64,KajetanKupiec,CZE,Tak,10,19,2,21,30,0.7,2,2,9,13,1,0,0,1,2,2024
39,KamilAdamczewski,LES,Nie,13,39,8,47,34,1.382,4,8,11,8,0,0,0,2,1,2011
70,KamilAdamczewski,LES,Tak,18,44,8,52,52,1,4,10,12,15,4,0,1,3,3,2012
82,KamilAdamczewski,ZIE,Tak,16,31,6,37,53,0.698,1,6,16,25,0,0,0,4,1,2013
49,KamilAdamczewski,ZIE,Tak,17,72,11,83,64,1.297,7,18,15,16,1,1,0,3,3,2014
85,KamilBrzozowski,GDA,Nie,7,10,2,12,22,0.545,0,2,6,11,1,0,2,0,0,2012
71,KamilBrzozowski,TOR,Tak,21,55,7,62,74,0.838,3,11,24,29,3,0,0,3,1,2013
81,KamilCie?lar,CZE,Nie,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2009
66,KamilMarciniec,TOR,Nie,12,1,1,2,9,0.222,0,0,1,8,0,0,0,0,0,2021
60,KamilNowacki,RYB,Tak,14,25,2,27,44,0.614,3,4,8,29,0,0,0,0,0,2020
63,KamilNowacki,GOR,Nie,10,11,3,14,26,0.538,1,2,4,17,0,1,0,1,0,2021
58,KamilPulczy?ski,TOR,Nie,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2010
59,KamilPulczy?ski,TOR,Tak,15,30,6,36,46,0.783,2,9,6,23,2,0,0,4,0,2011
65,KamilPulczy?ski,TOR,Tak,20,68,11,79,74,1.068,6,16,18,31,0,0,0,3,0,2012
78,KamilPulczy?ski,TOR,Nie,13,22,4,26,35,0.743,3,2,9,19,2,0,0,0,0,2013
70,KamilPytlewski,GOR,Nie,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2019
67,KamilPytlewski,GOR,Nie,11,3,0,3,22,0.136,0,0,3,18,1,0,0,0,0,2021
54,KamilWieczorek,RYB,Nie,3,5,1,6,6,1,1,0,2,3,0,0,0,0,0,2016
70,KamilWieczorek,GRU,Tak,14,17,4,21,44,0.477,1,2,10,27,2,0,0,1,1,2017
58,KamilWieczorek,GRU,Tak,14,29,4,33,44,0.75,4,1,15,21,1,0,1,1,0,2018
65,KamilWieczorek,GRU,Nie,11,9,1,10,19,0.526,1,0,6,11,1,0,0,0,0,2019
68,KamilZieli?ski,TAR,Tak,15,35,7,42,51,0.824,2,8,13,22,4,1,0,0,1,2007
56,KamilZieli?ski,TAR,Nie,8,15,6,21,20,1.05,0,4,7,9,0,0,0,0,0,2008
62,Karol?upi?ski,TOR,Tak,13,13,5,18,33,0.545,1,1,8,23,0,0,0,0,0,2021
69,Karol?upi?ski,TOR,Nie,6,1,0,1,7,0.143,0,0,1,5,0,0,0,1,0,2022
53,KarolBaran,RZE,Tak,9,42,3,45,40,1.125,4,8,14,8,0,2,0,4,0,2015
53,KarolBaran,CZE,Tak,8,27,8,35,32,1.094,2,7,7,14,0,0,0,2,0,2017
94,KarolJó?wik,BYD,Nie,2,1,0,1,5,0.2,0,0,1,0,1,0,2,1,0,2012
58,KarolZ?bik,TOR,Nie,5,17,3,20,20,1,2,4,3,8,1,1,0,0,1,2008
58,KarolZ?bik,TOR,Nie,1,3,1,4,5,0.8,0,1,1,3,0,0,0,0,0,2011
78,KarolZ?bik,TOR,Nie,12,18,6,24,33,0.727,0,3,12,16,1,0,0,1,0,2012
1,KarolZ?bik,TOR,Nie,1,11,2,13,5,2.6,2,2,1,0,0,0,0,0,0,2014
15,KarolZabik,TOR,Tak,19,171,18,189,95,1.989,36,21,21,13,1,0,1,2,0,2007
78,KelvinDoolan,TAR,Nie,4,7,0,7,13,0.538,1,1,2,8,1,0,0,0,0,2008
18,KennethBjerre,WRO,Tak,18,162,19,181,94,1.926,27,31,19,9,4,1,1,1,1,2007
35,KennethBjerre,RZE,Tak,9,57,6,63,44,1.432,3,18,12,9,0,1,1,0,0,2008
7,KennethBjerre,GDA,Tak,15,178,4,182,82,2.22,40,24,10,7,1,0,0,0,0,2009
14,KennethBjerre,WRO,Tak,18,172,13,185,96,1.927,30,29,24,12,1,0,0,0,0,2010
15,KennethBjerre,WRO,Tak,15,145,3,148,78,1.897,27,27,10,9,4,1,0,0,0,2011
29,KennethBjerre,CZE,Tak,10,86,4,90,49,1.837,16,12,14,6,0,1,0,0,0,2012
24,KennethBjerre,LES,Tak,18,150,9,159,85,1.871,32,20,14,18,0,1,0,0,0,2013
28,KennethBjerre,LES,Tak,14,111,7,118,67,1.761,23,14,14,15,0,0,0,0,1,2014
20,KennethBjerre,TAR,Tak,18,152,13,165,88,1.875,28,26,16,18,0,0,0,0,0,2015
23,KennethBjerre,TAR,Tak,14,132,5,137,76,1.803,24,19,22,11,0,0,0,0,0,2016
17,KennethBjerre,TAR,Tak,14,127,7,134,70,1.914,22,20,21,5,1,0,0,1,0,2018
14,KennethBjerre,GRU,Tak,14,136,13,149,75,1.987,28,18,16,13,0,0,0,0,0,2019
24,KennethBjerre,GRU,Tak,14,116,9,125,70,1.786,18,23,16,12,0,0,0,1,0,2020
33,KennethBjerre,GRU,Tak,14,96,9,105,66,1.591,11,22,19,12,0,0,0,2,0,2021
85,KennethKruse Hansen,GOR,Nie,2,1,0,1,5,0.2,0,0,1,4,0,0,0,0,0,2008
17,KenniLarsen,RZE,Tak,8,64,10,74,37,2,12,9,10,5,0,0,0,1,0,2015
60,KevinMa?kiewicz,WRO,Nie,7,15,4,19,25,0.76,1,4,4,14,0,1,0,0,1,2023
51,KevinMa?kiewicz,GRU,Tak,15,44,5,49,47,1.043,4,10,12,17,2,0,0,2,0,2024
67,KevinWoelbert,ZIE,Nie,10,19,1,20,24,0.833,3,3,4,13,0,0,0,1,0,2007
59,KeynanRew,LES,Nie,7,2,1,3,5,0.6,0,0,2,3,0,0,0,0,0,2022
40,KeynanRew,LES,Tak,14,65,5,70,52,1.346,5,12,26,8,0,0,0,0,1,2024
36,KrystianKlecha,BYD,Tak,12,59,9,68,45,1.511,8,10,15,9,2,0,0,0,1,2007
75,KrystianKlecha,TAR,Nie,6,13,1,14,22,0.636,2,1,5,10,2,1,0,0,1,2008
60,KrystianPieszczek,GDA,Tak,20,89,12,101,86,1.174,11,14,28,25,1,2,0,4,1,2012
46,KrystianPieszczek,GDA,Tak,11,68,5,73,54,1.352,9,12,17,7,4,0,0,4,1,2014
47,KrystianPieszczek,ZIE,Tak,14,62,9,71,60,1.183,7,12,17,20,0,3,0,1,0,2015
36,KrystianPieszczek,ZIE,Tak,18,111,8,119,76,1.566,22,13,19,17,2,0,0,2,1,2016
36,KrystianPieszczek,GRU,Tak,13,74,14,88,57,1.544,11,11,19,11,0,1,0,4,0,2017
53,KrystianPieszczek,GRU,Nie,14,20,4,24,26,0.923,3,3,5,15,0,0,0,0,0,2018
50,KrystianRempa?a,RZE,Tak,14,46,9,55,47,1.17,5,8,15,17,0,1,0,1,0,2015
47,KrystianRempa?a,TAR,Nie,4,18,3,21,18,1.167,3,2,5,7,0,1,0,0,0,2016
41,KrzysztofBuczkowski,BYD,Tak,15,75,6,81,56,1.446,12,13,13,14,2,0,0,2,0,2007
46,KrzysztofBuczkowski,BYD,Tak,16,82,8,90,73,1.233,10,15,22,25,1,0,0,0,0,2009
24,KrzysztofBuczkowski,BYD,Tak,18,174,9,183,96,1.906,32,28,22,12,1,0,0,1,0,2012
35,KrzysztofBuczkowski,BYD,Tak,18,135,12,147,89,1.652,9,42,24,11,0,0,0,2,1,2013
32,KrzysztofBuczkowski,TAR,Tak,16,102,18,120,70,1.714,13,20,23,13,0,0,0,1,0,2014
26,KrzysztofBuczkowski,GRU,Tak,14,125,13,138,77,1.792,16,23,31,6,1,0,0,0,0,2015
20,KrzysztofBuczkowski,GRU,Tak,13,99,20,119,64,1.859,12,20,23,8,0,0,0,0,1,2016
20,KrzysztofBuczkowski,GRU,Tak,14,129,6,135,70,1.929,20,28,13,6,0,0,0,2,1,2017
35,KrzysztofBuczkowski,GRU,Tak,14,89,14,103,67,1.537,7,22,24,13,0,0,0,1,0,2018
22,KrzysztofBuczkowski,GRU,Tak,14,102,13,115,64,1.797,17,19,13,11,2,0,0,2,0,2019
52,KrzysztofBuczkowski,GRU,Tak,12,40,5,45,41,1.098,4,9,10,15,0,0,0,3,0,2020
43,KrzysztofBuczkowski,LUB,Tak,18,77,15,92,71,1.296,7,14,28,20,0,0,0,1,1,2021
68,KrzysztofJab?o?ski,ZIE,Nie,6,19,8,27,26,1.038,1,4,8,13,0,0,0,0,0,2012
58,KrzysztofJab?o?ski,ZIE,Tak,21,95,21,116,88,1.318,7,22,30,28,0,0,0,1,0,2013
47,KrzysztofJab?o?ski,ZIE,Nie,7,30,5,35,26,1.346,4,5,8,9,0,0,0,0,0,2014
63,KrzysztofJab?o?ski,ZIE,Nie,4,7,1,8,12,0.667,1,0,4,7,0,0,0,0,0,2015
10,Krzysztof Kasprzak,LES,Tak,20,207,22,229,106,2.16,35,40,22,8,0,0,0,1,0,2007
12,Krzysztof Kasprzak,LES,Tak,20,178,21,199,99,2.01,30,34,20,13,1,0,0,1,0,2008
18,Krzysztof Kasprzak,LES,Tak,16,141,11,152,81,1.877,20,28,25,7,1,0,0,0,0,2009
18,Krzysztof Kasprzak,TAR,Tak,16,137,8,145,81,1.79,23,22,24,9,1,0,0,2,0,2010
22,Krzysztof Kasprzak,TAR,Tak,15,118,11,129,75,1.72,13,26,27,8,1,0,0,0,0,2011
23,Krzysztof Kasprzak,GOR,Tak,22,191,10,201,104,1.933,36,33,17,16,2,0,0,0,0,2012
20,Krzysztof Kasprzak,GOR,Tak,18,182,10,192,99,1.939,34,27,26,6,4,0,0,2,0,2013
4,Krzysztof Kasprzak,GOR,Tak,16,190,11,201,87,2.31,39,30,13,0,3,0,0,2,0,2014
33,Krzysztof Kasprzak,GOR,Tak,14,86,10,96,65,1.477,10,17,22,13,3,0,0,0,0,2015
7,Krzysztof Kasprzak,GOR,Tak,18,168,24,192,89,2.157,23,42,15,8,0,0,0,1,0,2016
24,Krzysztof Kasprzak,GOR,Tak,15,115,11,126,69,1.826,19,20,18,8,1,0,0,2,1,2017
7,Krzysztof Kasprzak,GOR,Tak,18,192,14,206,93,2.215,37,34,13,6,2,0,0,1,0,2018
26,Krzysztof Kasprzak,GOR,Tak,14,107,14,121,72,1.681,13,20,28,10,1,0,0,0,0,2019
41,Krzysztof Kasprzak,GOR,Tak,11,51,5,56,45,1.244,5,10,16,13,0,1,0,0,0,2020
37,Krzysztof Kasprzak,GRU,Tak,10,59,8,67,45,1.489,9,9,14,11,1,0,0,1,0,2021
24,Krzysztof Kasprzak,GRU,Tak,14,117,11,128,78,1.641,7,37,22,7,3,1,0,1,0,2022
34,Krzysztof Kasprzak,KRO,Tak,10,61,10,71,46,1.543,5,17,12,9,2,0,0,1,0,2023
50,KrzysztofLewandowski,TOR,Tak,14,39,7,46,46,1,1,11,14,19,0,0,0,1,0,2021
48,KrzysztofLewandowski,TOR,Tak,18,50,7,57,59,0.966,8,5,16,29,0,0,0,1,0,2022
61,KrzysztofLewandowski,TOR,Tak,19,43,3,46,61,0.754,3,6,22,30,0,0,0,0,0,2023
50,KrzysztofLewandowski,TOR,Tak,20,56,16,72,68,1.059,5,9,23,31,0,0,0,0,0,2024
33,KrzysztofS?abo?,WRO,Nie,7,42,7,49,31,1.581,5,10,7,8,0,0,0,1,0,2007
55,KrzysztofS?abo?,WRO,Tak,12,46,7,53,50,1.06,2,11,18,18,0,0,0,1,0,2008
68,KrzysztofS?abo?,CZE,Nie,2,3,1,4,8,0.5,0,0,3,5,0,0,0,0,0,2010
64,KrzysztofSadurski,LES,Nie,17,12,1,13,30,0.433,0,2,8,20,0,0,0,0,0,2021
45,KrzysztofSadurski,KRO,Tak,14,46,10,56,50,1.12,3,10,17,18,1,1,0,0,0,2023
52,KrzysztofSadurski,ZIE,Tak,15,40,6,46,46,1,4,6,16,19,1,0,0,0,0,2024
71,LarsSkupie?,WRO,Nie,7,6,2,8,19,0.421,0,1,4,12,0,0,0,2,0,2017
79,LarsSkupie?,KRO,Nie,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023
56,LasseBjerre,WRO,Nie,2,3,0,3,3,1,1,0,0,2,0,0,0,0,0,2010
60,LasseBjerre,WRO,Nie,8,10,4,14,18,0.778,0,2,6,10,0,0,0,0,0,2011
29,LeeRichardson,CZE,Tak,15,104,20,124,74,1.676,14,19,24,12,5,0,0,0,0,2007
14,LeeRichardson,CZE,Tak,17,106,16,122,61,2,22,16,8,10,3,0,1,0,1,2008
21,LeeRichardson,CZE,Tak,18,148,11,159,89,1.787,23,27,25,10,2,1,0,1,0,2009
35,LeeRichardson,RZE,Tak,15,95,6,101,68,1.485,12,19,21,12,3,0,0,0,1,2011
75,LeeRichardson,RZE,Nie,4,9,2,11,13,0.846,0,0,9,1,1,0,0,2,0,2012
2,Leigh Adams,LES,Tak,18,243,10,253,96,2.635,65,19,10,1,0,1,0,0,0,2007
6,Leigh Adams,LES,Tak,20,208,17,225,99,2.273,43,30,19,5,1,1,0,0,0,2008
3,Leigh Adams,LES,Tak,16,193,12,205,84,2.44,43,26,12,3,0,0,0,0,0,2009
6,Leigh Adams,LES,Tak,20,206,10,216,97,2.227,48,23,16,10,0,0,0,0,0,2010
84,LeonMadsen,WRO,Nie,2,1,1,2,5,0.4,0,0,1,4,0,0,0,0,0,2008
30,LeonMadsen,WRO,Tak,9,45,7,52,32,1.625,8,8,5,10,1,0,0,0,0,2009
22,LeonMadsen,WRO,Tak,20,155,13,168,98,1.714,34,18,17,21,4,1,1,2,0,2010
23,LeonMadsen,TAR,Nie,5,29,7,36,21,1.714,1,9,8,3,0,0,0,0,0,2011
21,LeonMadsen,TAR,Tak,22,176,23,199,102,1.951,27,34,27,7,6,0,1,0,0,2012
31,LeonMadsen,TAR,Tak,18,131,13,144,85,1.694,24,19,21,18,2,0,0,1,0,2013
12,LeonMadsen,GDA,Tak,8,78,4,82,39,2.103,14,14,8,3,0,0,0,0,0,2014
15,LeonMadsen,TAR,Tak,16,133,23,156,77,2.026,23,20,24,6,2,1,0,1,0,2015
19,LeonMadsen,TAR,Tak,13,114,9,123,66,1.864,20,19,16,7,0,1,0,2,1,2016
4,LeonMadsen,CZE,Tak,14,145,12,157,72,2.181,30,19,17,4,1,1,0,0,0,2017
2,LeonMadsen,CZE,Tak,18,227,10,237,97,2.443,54,25,15,3,0,0,0,0,0,2018
1,LeonMadsen,CZE,Tak,18,224,13,237,97,2.443,50,29,16,0,0,0,0,2,0,2019
5,LeonMadsen,CZE,Tak,13,143,7,150,68,2.206,28,25,9,4,0,0,0,2,0,2020
5,LeonMadsen,CZE,Tak,14,158,4,162,73,2.219,32,26,10,5,0,0,0,0,0,2021
4,LeonMadsen,CZE,Tak,20,221,11,232,102,2.275,47,31,18,6,0,0,0,0,0,2022
5,LeonMadsen,CZE,Tak,20,218,16,234,104,2.25,42,37,18,6,0,0,0,1,0,2023
3,LeonMadsen,CZE,Tak,14,179,7,186,77,2.416,40,24,11,2,0,0,0,0,0,2024
82,LewisBridger,CZE,Nie,6,3,0,3,9,0.333,1,0,0,8,0,0,0,0,0,2007
38,LewisBridger,CZE,Nie,6,20,5,25,18,1.389,1,6,5,5,0,0,0,0,1,2008
60,LewisBridger,CZE,Nie,4,16,0,16,18,0.889,3,1,5,3,1,0,3,1,1,2009
53,LewisBridger,CZE,Tak,13,55,6,61,58,1.052,4,11,21,17,1,1,0,3,0,2010
52,LinusSundstroem,GOR,Tak,8,49,7,56,39,1.436,4,11,15,9,0,0,0,0,0,2013
44,LinusSundstroem,GOR,Tak,14,57,10,67,49,1.367,7,11,14,17,0,0,0,0,0,2014
40,LinusSundstroem,GOR,Tak,11,41,12,53,39,1.359,1,12,14,11,1,0,0,0,0,2015
45,LinusSundstroem,GOR,Nie,8,36,8,44,32,1.375,3,8,11,10,0,0,0,0,0,2017
43,LinusSundstroem,GOR,Tak,10,37,11,48,40,1.2,1,9,16,12,0,0,0,2,0,2018
77,LudvigLindgren,ZIE,Nie,2,3,1,4,7,0.571,0,1,1,5,0,0,0,0,0,2008
80,LudvigLindgren,ZIE,Nie,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2009
19,LukasDryml,CZE,Tak,8,67,6,73,39,1.872,8,16,11,1,1,0,0,1,1,2007
77,LukasFienhage,WRO,Nie,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2023
77,Maciej Janowski,WRO,Nie,6,3,0,3,7,0.429,0,0,3,4,0,0,0,0,0,2007
37,Maciej Janowski,WRO,Tak,16,78,11,89,63,1.413,9,15,21,15,1,0,0,2,0,2008
34,Maciej Janowski,WRO,Tak,16,92,13,105,72,1.458,13,14,25,13,4,0,0,3,0,2009
31,Maciej Janowski,WRO,Tak,20,138,22,160,101,1.584,19,28,25,20,5,2,0,2,0,2010
11,Maciej Janowski,WRO,Tak,15,134,19,153,76,2.013,21,26,19,6,1,3,0,0,0,2011
19,Maciej Janowski,TAR,Tak,22,184,31,215,109,1.972,26,39,28,13,1,1,0,1,0,2012
21,Maciej Janowski,TAR,Tak,22,198,21,219,113,1.938,35,33,27,14,3,1,0,0,0,2013
